year,name,position,heightinchestotal,weight,fortyyd,twentyss,vertical,broad,bench
2001,Keon Moore,CB,71,193,4.56,4.25,37.5,119,10
2001,Quincy Morgan,WR,73,211,4.48,0,33,0,0
2001,Santana Moss,WR,70,181,4.31,0,42,0,0
2001,Leonard Myers,CB,70,190,4.65,4.16,37,120,13
2001,Brian Natkin,TE,74,251,4.95,4.59,27,98,20
2001,Carl Nesmith,FS,74,223,4.95,0,31.5,112,5
2001,Bobby Newcombe,WR,71,195,4.53,3.98,37,117,0
2001,Richard Newsome,FS,71,203,4.59,0,0,0,14
2001,Mathias Nkwenti,OG,76,293,5.57,4.18,35.5,113,29
2001,Dennis Norman,OG,76,305,5.16,4.72,35,107,25
2001,Moran Norris,FB,73,250,4.63,4.5,31,114,37
2001,Ifeanyi Ohalete,FS,74,221,4.64,0,0,0,16
2001,Chukky Okobi,OC,73,316,5.27,4.61,32.5,103,24
2001,Dan OLeary,TE,76,252,5.02,4.31,32,113,16
2001,Jesse Palmer,QB,74,231,4.78,4.29,35.5,112,0
2001,Saul Patu,DE,75,272,5.01,4.43,30.5,112,22
2001,Tupe Peko,OC,76,301,5.36,4.56,28,92,18
2001,Devonte Peterson,DE,75,275,5.02,0,0,0,31
2001,Will Peterson,CB,73,197,4.51,0,38.5,120,13
2001,Jeremiah Pharms,OLB,73,257,4.91,4.53,32.5,106,0
2001,Carlos Polk,ILB,74,251,4.76,0,0,0,0
2001,Nate Poole,WR,74,198,4.79,4.22,32.5,112,0
2001,Ryan Prince,TE,77,257,4.99,4.45,31,102,20
2001,Casey Rabach,OC,77,298,5.23,0,34.5,0,19
2001,Dominic Raiola,OC,74,307,5.13,4.35,33,108,29
2001,Ken-Yon Rambo,WR,73,196,4.34,0,39,0,0
2001,Ray Redziniak,OG,75,296,5.5,4.77,27,92,32
2001,Jamal Reynolds,DE,75,267,4.72,0,0,0,0
2001,Karon Riley,DE,75,264,4.75,0,0,0,0
2001,David Rivers,QB,75,223,4.73,4.2,31.5,115,0
2001,Marcellus Rivers,TE,77,247,4.84,4.25,32.5,113,7
2001,Mike Roberg,TE,77,256,4.75,4.4,34.5,117,16
2001,Bernard Robertson,OG,75,308,5.24,4.58,30,106,19
2001,Koren Robinson,WR,74,211,4.61,0,38.5,123,0
2001,Kendrick Rogers,OT,77,311,5.16,0,0,0,23
2001,Sage Rosenfels,QB,77,228,4.74,4.29,34,107,0
2001,Jace Sayler,DT,77,294,5.06,4.59,31,105,29
2001,John Schlecht,DT,73,295,4.95,4.3,31.5,101,27
2001,Aaron Schobel,DE,76,263,4.75,4.03,38,119,0
2001,Carey Scott,CB,71,208,4.65,4.18,30,113,0
2001,Cedric Scott,DE,78,281,4.86,4.37,35.5,107,23
2001,Anthony Sessions,OLB,73,228,4.8,0,0,0,19
2001,Marcel Shipp,RB,71,222,4.71,0,32.5,0,18
2001,Elliot Silvers,OT,79,348,5.43,4.66,31.5,99,19
2001,Rickie Simpkins,DT,75,287,5.28,4.52,29.5,97,0
2001,Dwight Smith,CB,70,212,4.51,0,33.5,114,15
2001,Justin Smith,DE,76,267,4.64,0,34,117,26
2001,Kenny Smith,DT,76,299,5.24,4.8,30,100,0
2001,Omar Smith,OG,74,293,5.33,0,30,98,21
2001,Steve Smith,WR,69,184,4.41,4.25,38.5,121,0
2001,Brandon Spoon,ILB,75,245,4.75,4.15,35.5,110,33
2001,Markus Steele,OLB,75,232,4.62,4.5,33,119,0
2001,Daleroy Stewart,DT,76,309,4.9,4.72,33,110,0
2001,Matt Stewart,OLB,76,236,4.74,4.2,37,117,23
2001,Russell Stewart,TE,76,251,4.92,4.3,28.5,106,17
2001,Tony Stewart,TE,78,256,4.96,4.4,35.5,109,0
2001,Michael Stone,CB,71,191,4.51,0,41,127,17
2001,Marcus Stroud,DT,78,321,5.13,4.75,30,110,21
2001,Tim Stuber,OG,77,315,5.6,4.61,26,96,22
2001,Alex Sulfsted,OG,76,312,5.3,0,30.5,96,0
2001,Marques Sullivan,OT,77,338,5.32,4.83,30.5,98,28
2001,Vinny Sutherland,WR,69,192,4.48,0,32.5,0,0
2001,Joe Tafoya,DE,76,269,4.91,4.53,33,109,28
2001,Chris Taylor,WR,71,183,4.4,3.93,35.5,115,0
2001,David Terrell,WR,75,213,4.43,0,38,0,0
2001,Anthony Thomas,RB,74,229,4.58,4.44,32.5,0,20
2001,Clevan Thomas,CB,69,189,4.64,4.24,36,118,0
2001,Tarlos Thomas,OT,78,336,5.52,4.9,25,92,19
2001,LaDainian Tomlinson,RB,70,221,4.46,4.21,40.5,0,18
2001,JaMar Toombs,FB,73,281,4.72,0,30,0,17
2001,Paul Toviessi,DE,78,260,4.78,4.32,33.5,120,0
2001,Albert Traylor,OG,75,307,5.42,0,27,0,20
2001,Marques Tuiasosopo,QB,73,223,4.71,4.35,35.5,115,0
2001,T.J. Turner,ILB,75,273,4.8,0,0,0,0
2001,Chris Valletta,OG,75,299,5.32,4.53,33.5,98,18
2001,Kyle Vanden Bosch,DE,76,270,4.75,4.08,36.5,119,26
2001,Patrick Venzke,OT,78,303,5.28,4.59,34,103,0
2001,Michael Vick,QB,73,210,4.33,0,38,0,0
2001,Keydrick Vincent,OG,77,328,5.61,0,32.5,94,23
2001,Fred Wakefield,DE,79,287,5.09,4.64,28,108,26
2001,Kenyatta Walker,OT,77,311,5.17,4.66,31.5,109,24
2001,Raymond Walls,CB,71,176,4.51,4.18,39,124,0
2001,Chad Ward,OG,77,321,5.23,4.89,32.5,99,26
2001,David Warren,DE,75,253,4.73,4.46,0,0,21
2001,Reggie Wayne,WR,73,198,4.45,0,36,0,0
2001,Eric Westmoreland,OLB,73,236,4.63,4.21,36.5,115,21
2001,Deonce Whitaker,RB,66,177,4.52,0,36,0,23
2001,Emile White,SS,73,219,4.68,0,34.5,111,16
2001,Reggie White,RB,73,228,4.58,4.4,37.5,0,17
2001,James Whitley,CB,71,193,4.73,4.4,39,118,9
2001,Boo Williams,TE,76,237,4.72,4.33,35.5,119,0
2001,Brock Williams,CB,70,183,4.46,4.21,42.5,130,11
2001,Jimmy Williams,CB,70,188,4.58,0,36,120,0
2001,Louis Williams,OG,77,299,5.48,4.67,28.5,103,25
2001,Marcus Williams,WR,77,230,4.56,4.2,41,130,0
2001,Maurice Williams,OT,77,304,5.2,0,0,0,24
2001,Adrian Wilson,SS,75,213,4.53,0,39.5,120,21
2001,Cedrick Wilson,WR,70,179,4.48,0,38,123,0
2001,Jamie Winborn,ILB,71,229,4.63,0,35.5,111,0
2001,Floyd Womack,OG,76,345,5.57,4.96,29.5,97,23
2001,Shawn Worthen,DT,73,310,5.18,4.61,30,103,23
2001,Ellis Wyms,DE,75,285,4.97,4.46,0,0,21
2001,Paul Zukauskas,OG,77,307,5.3,0,0,0,22
2000,Darnell Alford,OT,76,334,5.56,4.98,25,94,23
2000,Kyle Allamon,TE,75,253,4.97,4.49,29,104,0
2000,Rashard Anderson,CB,75,206,4.55,4.15,34,123,0
2000,Corey Atkins,OLB,73,237,4.72,4.39,31,112,21
2000,Reggie Austin,CB,70,175,4.44,4.14,35,119,17
2000,Mark Baniewicz,OT,78,312,5.34,4.73,28,96,20
2000,Rashidi Barnes,FS,73,208,4.62,4.32,35,114,10
2000,David Barrett,CB,70,199,4.44,4.04,37.5,116,16
2000,William Bartee,CB,73,192,4.43,3.99,38.5,124,0
2000,Terrance Beadles,OG,75,312,5.19,0,0,0,29
2000,Robert Bean,CB,71,178,4.5,4.2,34.5,122,0
2000,Anthony Becht,TE,78,270,4.78,4.08,33.5,123,0
2000,Rogers Beckett,FS,74,207,4.62,4.29,39.5,119,15
2000,Brad Bedell,OG,77,302,5.07,4.58,31.5,103,17
2000,Marcus Bell,ILB,74,237,4.78,4.33,31.5,111,21
2000,Michael Boireau,DE,76,274,5.09,4.49,29,105,26
2000,Matt Bowen,SS,73,201,4.49,4.09,33,115,12
2000,Tom Brady,QB,77,211,5.28,4.38,24.5,99,0
2000,Robert Brannon,DT,76,309,5.19,4.7,28.5,99,28
2000,Demario Brown,RB,73,217,4.72,4.39,31,107,0
2000,Keith Brown,RB,71,216,4.66,4.08,30,117,0
2000,Mike Brown,SS,70,204,4.59,4.01,36,116,14
2000,Ralph Brown,CB,70,185,4.55,0,0,0,10
2000,Travis Brown,QB,76,218,5.01,4.87,29,101,0
2000,Lamont Bryant,DE,76,260,4.91,0,0,0,17
2000,Marc Bulger,QB,74,208,4.97,4.34,0,100,0
2000,Keith Bulluck,OLB,75,244,4.47,4.13,38,119,0
2000,Bill Burke,QB,76,206,5.03,4.42,28.5,107,0
2000,Plaxico Burress,WR,78,231,4.59,0,33,115,0
2000,David Byrd,CB,73,202,4.53,4.39,36,117,14
2000,Trung Canidate,RB,71,193,4.41,0,0,0,18
2000,Cooper Carlisle,OG,78,297,5.16,4.48,31,100,28
2000,Giovanni Carmazzi,QB,75,224,4.74,4.23,36.5,119,0
2000,Leonardo Carson,DE,74,283,5.06,4.75,28,106,22
2000,Tyrone Carter,SS,68,190,4.5,4.19,41,121,16
2000,Kwame Cavil,WR,74,208,4.54,0,39.5,118,0
2000,Doug Chapman,RB,70,215,4.56,4.2,38.5,128,16
2000,Ike Charlton,CB,71,205,4.47,0,0,126,16
2000,Chrys Chukwuma,RB,73,232,4.56,0,0,115,0
2000,Joey Chustz,OT,79,304,5.08,4.65,31,103,28
2000,Kendrick Clancy,DT,73,283,5.25,4.65,27.5,108,25
2000,Travis Claridge,OG,77,303,5.15,4.86,31.5,100,29
2000,Danny Clark,ILB,74,245,4.75,0,0,0,20
2000,Chad Clifton,OT,77,334,5.05,4.73,30.5,102,24
2000,Chris Cole,WR,73,191,4.37,4.09,37.5,125,0
2000,Chris Coleman,WR,73,211,4.61,4.1,32.5,110,0
2000,Cosey Coleman,OG,76,322,5.4,4.97,28,101,0
2000,Laveranues Coles,WR,71,192,4.41,4.39,34,115,0
2000,Chris Combs,DT,77,286,5.16,0,0,0,22
2000,Kurth Connell,OT,76,291,5.49,4.84,33,103,27
2000,Rameel Connor,DE,75,276,5,4.45,35.5,121,25
2000,Ashley Cooper,SS,70,208,4.67,0,0,117,16
2000,D.J. Cooper,DT,75,277,5.22,4.49,28,108,0
2000,Renard Cox,CB,73,192,4.68,0,38,111,13
2000,Casey Crawford,TE,78,244,4.83,0,0,0,18
2000,Sedrick Curry,CB,74,197,4.44,3.94,39,125,0
2000,JoeDean Davenport,TE,79,268,5.09,4.67,30,108,13
2000,Adam Davis,OG,76,309,5.66,5,26,92,0
2000,JaJuan Dawson,WR,73,199,4.55,4.16,34,117,0
2000,Jerry DeLoach,DT,75,314,4.99,4.57,31.5,101,19
2000,Mike Derouselle,DT,75,314,5.28,4.8,27.5,96,27
2000,Reuben Droughns,RB,71,215,4.66,4.41,30,115,13
2000,Ron Dugans,WR,74,206,4.58,0,0,117,0
2000,Deon Dyer,FB,71,260,4.99,4.81,28,104,0
2000,Mario Edwards,CB,73,191,4.46,0,0,120,0
2000,John Engelberger,DE,76,260,4.73,4.28,34,115,24
2000,Dwan Epps,ILB,73,242,4.68,0,34.5,0,8
2000,Kevin Feterik,QB,71,207,4.92,4.45,31,106,0
2000,Aaron Fields,DE,76,243,4.76,4.56,34,115,22
2000,Zeron Flemister,TE,77,249,4.72,4.16,37,116,14
2000,Erik Flowers,DE,76,271,4.75,4.15,33,114,24
2000,Derrick Foster,RB,73,201,4.43,4.36,34.5,117,19
2000,Larry Foster,WR,70,198,4.55,4.06,37,121,0
2000,John Frank,DE,76,280,4.78,4.27,37,117,32
2000,Todd Franz,FS,73,199,4.55,0,0,0,14
2000,Arturo Freeman,FS,73,188,4.5,4.38,35.5,124,14
2000,Byron Frisch,DE,77,281,4.73,4.41,34.5,114,31
2000,Justin Fuente,QB,74,225,5.22,4.42,27.5,100,0
2000,Mondriel Fulcher,FB,76,253,4.85,4.52,27,116,18
2000,Trent Gamble,FS,69,186,4.56,3.9,37,124,21
2000,Jason Gavadza,TE,75,249,4.62,4.3,32.5,113,22
2000,Trevor Gaylor,WR,75,199,4.56,4.29,37.5,121,0
2000,Kabeer Gbaja-Biamila,OLB,76,243,4.65,4.28,34,120,21
2000,Sherrod Gideon,WR,71,173,4.66,0,0,0,0
2000,Ian Gold,OLB,73,221,4.56,4.19,33,115,21
2000,Deon Grant,SS,74,209,4.5,0,0,0,15
2000,Ernest Grant,DT,77,316,5.31,5.03,29.5,98,24
2000,Lamar Grant,CB,71,188,4.62,4.3,32,117,16
2000,Brian Gray,CB,73,214,4.94,4.24,33.5,116,19
2000,Jonathan Gray,OT,76,338,5.85,0,23,94,20
2000,Barrett Green,OLB,73,233,4.56,0,36,120,22
2000,Mike Green,FS,73,189,4.53,4.2,38.5,118,0
2000,Mike Green,FB,73,253,4.78,4.34,28.5,108,25
2000,Cornelius Griffin,DE,75,297,4.9,4.62,31,111,30
2000,Clark Haggans,OLB,76,253,4.97,4.21,31.5,109,20
2000,Dante Hall,RB,68,191,4.44,3.82,38,123,18
2000,James Hall,DE,74,271,5.03,4.51,32,111,0
2000,Troy Hambrick,RB,73,237,4.66,4.44,34.5,118,21
2000,Joe Hamilton,QB,70,192,4.81,0,0,106,0
2000,Thomas Hamner,RB,73,197,4.5,4.07,32,125,17
2000,DAndre Hardeman,FB,70,238,4.81,4.36,30,109,0
2000,Antwan Harris,CB,69,186,4.34,4.01,39,121,16
2000,Jeff Harris,CB,73,190,4.53,4.25,34.5,114,0
2000,Lloyd Harrison,CB,70,190,4.5,4.25,37.5,119,16
2000,Windrell Hayes,WR,71,204,4.5,4.18,0,0,0
2000,Semisi Heimuli,OG,74,312,5.4,4.63,29,94,20
2000,Chris Hovan,DT,75,305,4.99,4.16,30,101,35
2000,Darren Howard,DE,76,281,5.09,4.32,29,108,0
2000,Ethan Howell,CB,71,186,4.56,4.13,0,0,16
2000,Aaron Humphrey,DE,75,254,5.1,0,34,119,21
2000,Todd Husak,QB,75,216,5.2,4.41,27.5,99,0
2000,Jabari Issa,DT,77,296,5.05,4.72,31.5,105,19
2000,Al Jackson,OG,75,304,5.2,0,0,0,19
2000,Darrell Jackson,WR,73,197,4.56,0,0,0,0
2000,Jarious Jackson,QB,73,226,4.68,0,0,109,0
2000,Keith Jackson,DT,76,319,5.2,0,0,0,28
2000,Marlion Jackson,RB,73,242,4.6,4.14,35.5,125,24
2000,Jeno James,OG,75,320,5.62,5.22,25.5,94,24
2000,Ronney Jenkins,RB,71,184,4.5,0,0,118,18
2000,Brandon Jennings,FS,73,198,4.51,4.14,38,123,16
2000,Ryan Johanningmeier,OG,78,310,5.25,4.66,29,107,0
2000,Doug Johnson,QB,75,226,4.95,0,29.5,96,0
2000,Dwight Johnson,DT,76,285,4.97,4.76,28,105,26
2000,Eric Johnson,SS,73,215,4.6,4.17,38,121,12
2000,Jerry Johnson,DT,73,293,5.03,0,28.5,102,26
2000,Matt Johnson,OG,76,345,5.56,4.99,28,99,35
2000,Dhani Jones,OLB,73,240,4.68,0,0,0,29
2000,Fred Jones,OLB,74,247,4.95,4.39,32,113,17
2000,John Jones,TE,76,248,4.63,4.43,38.5,125,13
2000,Leander Jordan,OG,76,330,5.46,4.76,31,104,25
2000,Morgan Kane,RB,73,221,4.62,4.16,37.5,121,29
2000,Curtis Keaton,RB,70,214,4.41,3.93,41.5,131,23
2000,Tinker Keck,SS,73,200,4.55,4.31,36.5,120,15
2000,Sean Keenan,QB,75,202,5.03,4.41,25.5,95,0
2000,Ben Kelly,CB,69,183,4.53,3.95,36,116,17
2000,Dan Kendra,FB,73,251,4.84,0,35,119,24
2000,Kenoy Kennedy,FS,73,221,4.71,4.38,33.5,113,8
2000,Sean Key,FS,71,188,4.65,4.2,0,0,0
2000,Adrian Klemm,OT,76,307,4.98,0,0,0,24
2000,Andrew Kline,OG,74,305,5.43,4.6,28,103,26
2000,Marcus Knight,WR,73,180,4.72,4.38,28.5,106,0
2000,Noel LaMontagne,OG,76,299,5.09,0,0,0,21
2000,Kareem Larrimore,CB,71,190,4.42,0,34,125,0
2000,Leif Larsen,DT,77,300,5.08,4.37,30,110,45
2000,Charles Lee,WR,74,202,4.56,4.25,35.5,125,0
2000,Tim Lester,QB,73,202,5.02,4.24,27,97,0
2000,Jamal Lewis,RB,73,240,4.58,0,0,0,23
2000,Al Lucas,DT,73,294,5,4.56,36,108,28
2000,Anthony Lucas,WR,75,194,4.53,0,35,121,0
2000,Dustin Lyman,ILB,76,259,4.7,4.06,35,118,22
2000,David Macklin,CB,69,194,4.54,4.09,37.5,120,0
2000,Anthony Malbrough,CB,69,184,4.44,4,35.5,117,20
2000,Tee Martin,QB,74,227,4.58,0,34.5,113,0
2000,Terrance McCaskey,TE,78,271,5,0,29,101,0
2000,Kevin McDougal,RB,73,206,4.63,4.12,32,108,0
2000,Stockar McDougle,OT,77,361,5.5,0,0,0,24
2000,Chris McIntosh,OT,79,315,5.39,0,0,0,28
2000,Damion McIntosh,OT,76,328,5.31,4.71,26,97,23
2000,Alvin McKinley,DT,76,289,5.09,4.61,27.5,102,22
2000,Rondell Mealey,RB,73,212,4.69,4.15,33,120,0
2000,Brad Meester,OC,76,298,5.12,4.43,34,110,25
2000,Rob Meier,DE,77,284,4.99,4.52,30.5,113,27
2000,Richard Mercier,OG,75,295,5.39,4.78,26,97,18
2000,Keith Miller,ILB,73,246,4.97,4.43,27.5,110,24
2000,Scottie Montgomery,WR,73,196,4.57,4.11,36,117,0
2000,Wendell Montgomery,WR,75,203,4.81,4.24,35.5,117,0
2000,Corey Moore,OLB,71,223,4.6,0,0,0,21
2000,Michael Moore,OG,75,320,5.45,5.06,24.5,94,34
2000,Muneer Moore,WR,74,201,4.52,4.09,37.5,129,0
2000,Frank Moreau,RB,73,231,4.57,0,36,117,23
2000,Aric Morris,SS,70,211,4.56,0,0,0,24
2000,Rob Morris,ILB,74,250,4.77,4.17,33,113,18
2000,Sammy Morris,FB,73,221,4.65,4.21,37.5,117,23
2000,Sylvester Morris,WR,75,216,4.6,4.17,34.5,119,0
2000,Chad Morton,RB,68,182,4.5,0,36,121,18
2000,Bobby Myers,FS,73,183,4.56,4.1,37.5,123,0
2000,Kualana Noa,OT,76,317,5.35,4.74,25.5,98,27
2000,Dennis Northcutt,WR,71,175,4.43,4.04,37.5,123,0
2000,Carlos Nuno,TE,76,263,5.03,0,28,0,23
2000,Erik Olson,SS,73,208,4.63,4.21,35,115,17
2000,Andre ONeal,ILB,73,235,4.72,4.24,34,114,16
2000,Matt ONeal,OC,75,277,5.06,4.72,27.5,94,17
2000,Chad Pennington,QB,76,229,4.81,4.16,33.5,111,0
2000,Mareno Philyaw,WR,74,205,4.66,4.13,39.5,129,0
2000,Cedric Pittman,OLB,75,261,4.9,4.52,30.5,111,20
2000,DaShon Polk,OLB,74,233,4.75,4.45,32,111,18
2000,Hank Poteat,CB,70,197,4.57,4,37,126,16
2000,Travis Prentice,RB,73,225,4.5,4.4,37,115,23
2000,Tim Rattay,QB,73,215,4.91,4.21,25.5,100,0
2000,Chase Raynock,OT,78,308,5.5,5,25,94,22
2000,Chris Redman,QB,75,222,5.37,4.78,26.5,98,0
2000,J.R. Redmond,RB,73,216,4.48,0,32.5,121,0
2000,Quinton Reese,DE,76,283,5.13,4.68,30,101,18
2000,Tutan Reyes,OT,75,299,5.37,4.88,26.5,99,20
2000,Rob Riti,OC,74,293,5.19,0,29.5,106,17
2000,Fred Robbins,DT,76,312,5.09,4.72,29.5,94,25
2000,Greg Robinson-Randall,OT,78,333,5.59,5.13,26,95,22
2000,Roger Roesler,OG,78,314,5.31,4.76,29.5,101,25
2000,Phillip Rogers,RB,73,232,4.68,4.31,37,124,19
2000,Lewis Sanders,CB,73,202,4.5,0,37,116,10
2000,Ketric Sanford,RB,68,199,4.6,4.3,32,118,12
2000,Sekou Sanyika,OLB,75,241,4.75,4.38,32.5,111,21
2000,Manuia Savea,OG,74,308,5.34,0,25,92,24
2000,Gari Scott,WR,73,194,4.59,0,33.5,119,0
2000,Tony Scott,CB,70,193,4.5,4.24,34,115,11
2000,Richard Seals,DT,74,316,5.13,4.6,28.5,102,24
2000,Aaron Shea,FB,76,253,4.81,4.3,37.5,114,0
2000,Jacoby Shepherd,CB,74,195,4.53,0,35,120,5
2000,Wes Shivers,OT,78,318,5.65,4.81,22.5,98,18
2000,Mark Simoneau,OLB,73,237,4.6,4.09,36,117,24
2000,Peter Sirmon,ILB,74,246,4.84,4.27,34.5,115,20
2000,T.J. Slaughter,ILB,73,247,4.87,4.26,30,112,24
2000,Dwyte Smiley,FS,73,198,4.57,4.29,35,115,13
2000,Jamel Smith,ILB,73,245,5.18,4.58,29.5,108,0
2000,Marvel Smith,OT,77,320,5.37,4.83,27.5,100,24
2000,Paul Smith,FB,71,220,4.65,0,0,0,25
2000,Terrelle Smith,FB,73,249,5,4.85,32.5,109,19
2000,R.Jay Soward,WR,70,177,4.35,0,35,124,0
2000,Rashon Spikes,RB,71,204,4.78,4.47,33,113,13
2000,Quinton Spotwood,WR,71,184,4.55,0,33.5,123,0
2000,John St.Clair,OC,77,302,5.2,0,0,0,25
2000,Dave Stachelski,TE,75,250,4.78,4.14,38,115,24
2000,Shyrone Stith,RB,68,204,4.6,4.14,35,111,13
2000,Jay Tant,TE,75,255,4.75,0,0,0,31
2000,Mark Tauscher,OG,76,318,5.37,4.84,27,90,22
2000,Shannon Taylor,OLB,75,249,4.65,0,34.5,115,0
2000,Travis Taylor,WR,73,199,4.43,0,37,118,0
2000,Adalius Thomas,DE,75,270,4.56,4.42,38.5,120,0
2000,Jason Thomas,OG,76,300,5.22,0,29.5,100,23
2000,Michael Thompson,OT,77,305,5.28,4.73,26,104,16
2000,Travares Tillman,FS,73,194,4.6,4.29,37.5,123,15
2000,Mao Tosi,DT,77,310,5.26,4.6,28.5,99,19
2000,Mac Tuiaea,DT,78,296,5.09,4.72,29,99,25
2000,Ryan Tujague,OG,77,297,5.16,4.95,27,96,21
2000,Jeff Ulbrich,ILB,73,249,4.65,4.3,32,109,24
2000,Brian Urlacher,OLB,76,258,4.59,4.18,34,122,27
2000,Darrick Vaughn,CB,71,196,4.53,4.16,36.5,121,14
2000,Andy Vincent,OG,76,306,5.2,4.42,28.5,108,14
2000,Todd Wade,OT,80,326,5.22,4.68,27.5,101,29
2000,Troy Walters,WR,67,171,4.55,3.84,32.5,106,0
2000,Steve Warren,DT,73,307,5.1,4.56,30.5,105,29
2000,Marcus Washington,OLB,75,252,4.67,4.49,35,118,0
2000,Jason Webster,CB,69,180,4.42,3.98,35.5,122,17
2000,James Whalen,TE,75,228,4.78,4.22,31,110,0
2000,Austin Wheatley,TE,76,254,4.66,4.18,32.5,121,0
2000,Damon Wheeler,CB,69,179,4.51,4.27,35,115,11
2000,Anthony White,RB,73,195,4.68,4.24,32.5,118,0
2000,Dez White,WR,73,218,4.62,4.09,37.5,124,0
2000,Bobby Williams,OT,76,332,5.31,4.72,29,97,28
2000,Jack Williams,SS,70,206,4.72,4.65,31.5,108,15
2000,James Williams,WR,71,180,4.59,4.16,36,123,0
2000,Josh Williams,DT,76,282,4.9,4.25,30.5,111,0
2000,Antonio Wilson,OLB,74,245,4.56,0,0,0,11
2000,Cedric Woodard,DT,75,290,5.21,0,30.5,109,23
2000,Destry Wright,RB,71,216,4.84,4.41,29.5,112,15
2000,Spergon Wynn,QB,76,229,4.91,4.59,34,108,0
2000,Bashir Yamini,WR,75,191,4.53,4.18,33,130,0
2000,Brian Young,DE,75,278,4.94,4.47,29.5,106,27
1999,Rahim Abdullah,OLB,77,244,4.85,4.36,34,118,17
1999,Ben Adams,OG,77,324,5.36,4.83,25.5,98,26
1999,Phillip Armour,OC,75,318,5.53,4.59,30.5,100,23
1999,Brendon Ayanbadejo,OLB,73,234,4.67,4.36,36,117,18
1999,Jerry Azumah,RB,70,195,4.48,3.86,43.5,132,15
1999,Champ Bailey,CB,73,184,4.28,3.79,37,121,0
1999,Karsten Bailey,WR,73,205,4.33,3.99,40,121,0
1999,Eugene Baker,WR,73,167,4.46,4.03,36.5,126,0
1999,Todd Bandhaur,QB,75,236,5.26,4.61,31,103,0
1999,Lionel Barnes,DE,77,264,5,4.52,34,112,24
1999,Marlon Barnes,RB,70,211,4.49,4.32,35.5,120,18
1999,Eric Barton,ILB,75,247,4.68,4.32,32,112,20
1999,Michael Basnight,RB,73,241,4.6,4.42,34.5,118,18
1999,DWayne Bates,WR,74,215,4.59,4.24,37,117,0
1999,Albrey Battle,DT,75,294,5.38,4.66,29,101,23
1999,Tim Beauchamp,DE,74,270,4.93,0,26.5,0,24
1999,Michael Bishop,QB,73,205,4.85,4.62,33,113,0
1999,Octavious Bishop,OT,77,354,5.84,0,0,0,22
1999,Dre Bly,CB,70,186,4.51,4.09,34.5,116,0
1999,David Boston,WR,73,215,4.47,4.09,37,116,0
1999,David Bowens,DE,75,255,4.85,4.38,31,112,0
1999,Melvin Bradley,DE,73,269,4.67,4.32,31,111,0
1999,Ronnie Bradley,RB,69,221,4.57,4.1,36,115,0
1999,Jason Bray,CB,70,185,4.49,4.35,33,113,0
1999,Aaron Brooks,QB,76,203,4.6,4.29,35.5,120,0
1999,Kevin Brooks,CB,69,169,4.34,3.86,36,119,0
1999,Donald Broomfield,DT,75,302,5.08,4.34,31,106,24
1999,Cuncho Brown,TE,76,272,4.78,4.44,31.5,110,0
1999,Larry Brown,TE,77,278,4.94,4.5,34,113,20
1999,Na Brown,WR,73,184,4.56,0,40.5,110,0
1999,Wilbert Brown,OG,74,311,5.58,5.02,26,98,22
1999,Fernando Bryant,CB,70,183,4.5,4.06,35.5,115,0
1999,Tony Bryant,DE,76,273,4.85,4.57,34.5,111,16
1999,Shawn Bryson,FB,73,235,4.63,0,38.5,128,18
1999,Doug Brzezinski,OG,76,309,5.32,4.53,26,98,26
1999,Brandon Bulsworth,OG,76,308,5.01,4.43,31.5,111,24
1999,Thomas Burke,DE,74,264,4.84,4.38,35,111,24
1999,Siaha Burley,WR,71,166,4.53,4.16,34,113,0
1999,Justin Burroughs,OC,76,288,4.86,4.23,33,114,23
1999,Dan Campbell,TE,77,263,4.85,4.07,36,121,25
1999,Johndale Carty,FS,73,192,4.58,4.15,40,126,12
1999,Anthony Cesario,OG,78,312,5.29,0,26.5,103,0
1999,Kenny Cheatham,WR,75,211,4.6,0,36,115,0
1999,Ed Chester,DT,76,294,4.91,0,0,0,21
1999,Darrin Chiaverini,WR,73,212,4.53,4.16,33,112,0
1999,Chris Claiborne,ILB,75,248,4.63,4.37,34,116,16
1999,Desmond Clark,TE,75,255,4.86,4.35,31,113,12
1999,Mike Cloud,RB,71,200,4.56,4.16,38.5,117,17
1999,Rich Coady,SS,73,210,4.55,3.88,36,119,20
1999,Tony Coats,OG,79,312,5.35,4.54,30,101,21
1999,Antonio Cochran,DE,76,297,5.12,4.55,33,112,19
1999,Nikia Codie,FS,75,207,4.57,4.2,34,121,17
1999,Willie Cohens,DE,75,264,5,4.52,33.5,108,29
1999,Rod Coleman,DE,74,262,4.94,4.57,32.5,111,0
1999,Alphonso Collins,TE,74,281,4.83,4.41,32.5,108,20
1999,Cecil Collins,RB,69,209,4.51,0,33,117,17
1999,Dan Collins,OG,76,282,5.03,0,24,100,20
1999,Rosevelt Colvin,DE,75,256,4.92,4.19,36.5,119,0
1999,Kris Comstock,OT,80,319,5.55,4.84,23.5,101,17
1999,Eddie Conti,WR,68,173,4.5,4.04,36,120,0
1999,Mike Cook,QB,73,207,4.8,4.32,33.5,112,0
1999,Rashard Cook,FS,71,197,4.77,4.3,36,122,13
1999,Jermaine Copeland,WR,74,201,4.5,4.28,36,117,0
1999,Mondell Corbett,OG,74,313,5.41,4.77,29,100,21
1999,Tim Couch,QB,76,225,5.08,4.34,31,0,0
